"IDENTIFIER","AU APPLICATION NUMBER","SERIAL NUMBER","PCT APPLICATION NUMBER","WIPO APPLICATION NUMBER","TITLE","TYPE","FILING DATE","EARLIEST PRIORITY DATE","STATUS","INVENTORS","APPLICANTS","AGENTS","FIRST IPC MARK"
"1998079273","1998079273","","PCT/IB1998/001046","WO1999/002545","Antigen binding fragments, designated 4b5, that specifically detect cancer cells, nucleotides encoding the fragments, and use thereof for the prophylaxis and detection of cancers","STANDARD","1998-07-08","1997-07-08","LAPSED","Dan, Michael D.; Nasoff, Marc S.; Saleh, Mansoor N.","Viventia Biotech Inc.","Davies Collison Cave Pty Ltd","G01N33/577"
"1998084415","1998084415","748097","PCT/EP1998/004219","WO1999/004820","Directed cytolysis of target cells, agents and compositions causing cytolysis, and compounds that can be used to produce the agents","STANDARD","1998-07-02","1997-07-21","CEASED","Soegaard, Morten; Abrahmsen, Lars; Lando, Peter; Forsberg, Goran; Kalland, Terje; Dohlsten, Mikael","Active Biotech AB","Griffith Hack","C12N15/09"
"1998080962","1998080962","727937","PCT/CA1998/000604","WO1998/058671","Topical treatment of psoriasis using neutralizing antibodies to IL-8","STANDARD","1998-06-23","1997-06-23","CEASED","Ye, George Q. W.","Yes Biotech Laboratories Ltd.","Pizzeys Patent and Trade Mark Attorneys Pty Ltd","C07K16/24"
"1998904050","1998904050","","","","Novel methods of preparation of vitamin B12 derivatives suitable for conjugation to pharmaceuticals","PROVISIONAL","1998-06-12","","LAPSED","","Access Pharmaceuticals Australia Pty Limited","Biotech Australia Pty. Limited",""
"1998077995","1998077995","","PCT/US1998/010774","WO1998/057161","Device for rehydration and electrophoresis of gel strips and method of using thesame","STANDARD","1998-06-09","1997-06-09","LAPSED","Steiner, Urs; Islam, Mohammed Rezual; Hungerman, Eric R.","Hoeffer Pharmacia Biotech, Inc.","","G01N27/447"
"1998080629","1998080629","","PCT/US1998/011907","WO1998/057162","Device and method for applying power to gel electrophoresis modules","STANDARD","1998-06-09","1997-06-09","LAPSED","Islam, Mohammed Rezual","Hoeffer Pharmacia Biotech, Inc.","","G01N27/447"
"1998079578","1998079578","","PCT/US1998/012005","WO1998/056927","Nucleic acids encoding polypeptide having protease activity","STANDARD","1998-06-09","1997-06-12","LAPSED","Sloma, Alan; Christianson, Lynne","Novo Nordisk Biotech, Inc.","","C12N15/09"
"1998076323","1998076323","737545","PCT/BE1998/000080","WO1998/055442","Process for purifying lactic acid","STANDARD","1998-06-05","1997-06-06","EXPIRED","Van Gansberghe, Frederic; Bogaert, Jean-Christophe; Malhaize, Etienne; Van Gansberghe, Martin; Wolff, Florence","""Brussels Biotech"" en abrege ""2B""","Spruson & Ferguson","C07C51/44"
"1998080483","1998080483","","PCT/SE1998/001079","WO1998/055198","Chromatography column end arrangements","STANDARD","1998-06-05","1997-06-06","LAPSED","Davies, John; Spencer, Gerald James; Persson, Owe","Amersham Pharmacia Biotech AB; Euroflow (UK) Limited","","B01D15/08"
"1998077196","1998077196","750136","PCT/US1998/011347","WO1998/054982","Probiotic lactic acid bacterium to treat bacterial infections associated with SIDS","STANDARD","1998-06-03","1997-06-03","CEASED","Farmer, Sean; Mikhail, Robert J.","Ganeden Biotech, Inc.","Spruson & Ferguson","C12N1/20"
"1998074439","1998074439","732796","PCT/GB1998/001445","WO1998/052910","Metalloproteinase inhibitors","STANDARD","1998-05-19","1997-05-21","CEASED","Beckett, Raymond Paul; Martin, Fionna Mitchell; Todd, Richard Simon","British Biotech Pharmaceuticals Limited","Davies Collison Cave Pty Ltd","C07C233/19"
"1998074914","1998074914","","PCT/US1998/009998","WO1998/051163","Methods of producing protein hydrolysates","STANDARD","1998-05-15","1997-05-16","LAPSED","Blinkovsky, Alexander; Brown, Kimberly; Golightly, Elizabeth; Byun, Tony; Mathiansen, Thomas E.; Kofod, Lene V.; Fujii, Mikio; Marumota, Chigusa","Asahi Chemical Industry Co. Ltd.; Novo Nordisk A/S; Novo Nordisk Biotech, Inc.","","A23J3/34"
"1998074890","1998074890","","PCT/US1998/009940","WO1998/051804","Polypeptides having aminopeptidase activity and nucleic acids encoding same","STANDARD","1998-05-15","1997-05-16","LAPSED","Blinkovsky, Alexander; Brown, Kimberly; Golightly, Elizabeth; Byun, Tony; Kofod, Lene V.","Novo Nordisk Biotech, Inc.","","C12N15/09"
"1998072064","1998072064","","PCT/DK1998/000186","WO1998/051789","A method to clone mrnas and display of differentially expressed transcripts (dodet)","STANDARD","1998-05-13","1997-05-13","LAPSED","Warthoe, Peter Rolf","Display Systems Biotech A/S","","C12N15/09"
"1998076868","1998076868","","PCT/US1998/010004","WO1998/052031","Gel casting and electrophoresis device","STANDARD","1998-05-13","1997-05-13","LAPSED","Lau, Timothy O.; Steiner, Urs; Coates, Eric; Acampora, Thomas S.","Hoeffer Pharmacia Biotech, Inc.","","G01N27/447"
"1998073810","1998073810","","PCT/US1998/009629","WO1998/051803","Polypeptides having prolyl pipeptidyl aminopeptidase activity and nucleic acids encoding same","STANDARD","1998-05-12","1997-05-16","LAPSED","Blinkovsky, Alexander; Brown, Kimberly; Rey, Michael W.; Klotz, Alan; Byun, Tony","Novo Nordisk Biotech, Inc.","","C12N15/09"
"1998074198","1998074198","743683","PCT/CA1998/000453","WO1998/051358","Disposable syringe needle attachment hub","STANDARD","1998-05-08","1997-05-12","CEASED","Padgett, Mary Beth Blair; Farrar, Quinton James","Medi-Hut Co., Inc.","Madderns Pty Ltd","A61M5/32"
"1998072028","1998072028","741948","PCT/CA1998/000433","WO1998/054215","Method of recovering shiga-like toxins and vaccines comprising inactivated shiga-like toxin","STANDARD","1998-05-06","1997-05-30","CEASED","Vanmaele, Rosa; Armstrong, Glen D","Synsorb Biotech Inc.","Davies Collison Cave Pty Ltd","C07K14/245"
"1998072758","1998072758","750295","PCT/US1998/008861","WO1998/050430","Hemoglobin mutants with increased soluble expression and/or reduced nitric oxide scavenging","STANDARD","1998-05-01","1997-05-02","CEASED","Weickert, Michael J.; Glascock, Christopher B.; Mathews, Antony J; Lemon, Douglas D.; Doherty, Daniel H.; Olson, John S.","Baxter Biotech Technology S.a.r.L.; William Marsh Rice University","Maxwells Patent & Trade Mark Attorneys Pty Ltd","C12N15/09"
"1998070663","1998070663","","PCT/GB1998/001169","WO1998/047494","Novel use of matrix metalloproteinase inhibitors","STANDARD","1998-04-22","1997-04-22","LAPSED","Davidson, Alan Hornsby; Baker, Rodney Cyril","British Biotech Pharmaceuticals Limited","","A61K31/00"
"1998074363","1998074363","741964","PCT/FR1998/000773","WO1998/047489","Sustained-release compositions and method for preparing same","STANDARD","1998-04-17","1997-04-18","CEASED","Pellet, Marc; Roume, Chantal","Ipsen Pharma Biotech","Spruson & Ferguson","C07K14/655"
"1998071102","1998071102","749001","PCT/US1998/007307","WO1998/047374","Topical use of probiotic bacillus spores to prevent or control microbial infections","STANDARD","1998-04-10","1997-04-18","EXPIRED","Farmer, Sean; Mikhail, Robert J.","Ganeden Biotech, Inc.","Spruson & Ferguson","A61F13/15"
"1998068435","1998068435","","PCT/GB1998/000914","WO1999/048881","Metalloproteinase inhibitors","STANDARD","1998-03-25","1998-03-25","LAPSED","Beckett, Raymond Paul; Martin, Fionna Mitchell; Miller, Andrew; Todd, Richard Simon","British Biotech Pharmaceuticals Limited","","C07D295/18"
"1998064683","1998064683","","PCT/US1998/005156","WO1998/041640","Methods for producing polypeptides in respiratory-deficient cells","STANDARD","1998-03-17","1997-03-17","LAPSED","Jensen, Ejner Bech; Cherry, Joel R; Elrod, Susan L.","Novo Nordisk A/S; Novo Nordisk Biotech, Inc.","","C12N15/09"
"1998064106","1998064106","747977","PCT/GB1998/000754","WO1999/046241","Cytostatic agents","STANDARD","1998-03-12","1998-03-12","EXPIRED","Pearson, Lindsey Ann; Ayscough, Andrew Paul; Huxley, Philip; Drummond, Alan Hastings","British Biotech Pharmaceuticals Limited","Davies Collison Cave Pty Ltd","C07C259/06"
"1998066047","1998066047","","PCT/CA1998/000190","WO1998/040401","Compositions and methods for treating infections using cationic peptides alone or in combination with antibiotics","STANDARD","1998-03-10","1997-03-10","LAPSED","Fraser, Janet R.; West, Michael H. P.; McNicol, Patricia J.","Micrologix Biotech, Inc.","","G01N33/50"
"1998068381","1998068381","","PCT/FR1998/000417","WO1998/040024","Screw with threaded head for bone fragment osteosynthesis","STANDARD","1998-03-04","1997-03-11","LAPSED","Colombier, Jean-Alain","Biotech International (Sarl); Colombier, Jean-Alain","","A61B17/86"
"1998066442","1998066442","729313","PCT/SE1998/000387","WO1998/039094","Matrices for separation and separation exploiting said matrices","STANDARD","1998-03-04","1997-03-04","EXPIRED","Bergstrom, Jan; Berglund, Rolf; Soderberg, Lennart","GE Healthcare BioProcess R&D AB","Davies Collison Cave Pty Ltd","B01J20/285"
"1998066441","1998066441","","PCT/SE1998/000386","WO1998/039364","Process for introducing a functionality","STANDARD","1998-03-04","1997-03-04","LAPSED","Bergstrom, Jan; Berglund, Rolf; Soderberg, Lennart","Amersham Pharmacia Biotech AB","","C08B37/00"
"1998058757","1998058757","735409","PCT/IB1998/000204","WO1998/036905","Coextruded multilayer films for sterilizable fluid containers","STANDARD","1998-02-17","1997-02-24","CEASED","Buzio, Pierpaolo; Incollingo, Italo","Baxter Biotech Technology S.a.r.L.","Maxwells Patent & Trade Mark Attorneys Pty Ltd","A61J1/10"
"1998060098","1998060098","735537","PCT/SE1998/000189","WO1998/033572","An adsorption/separation method and a medium for adsorption/separation","STANDARD","1998-02-03","1997-02-04","CEASED","Berg, Hans; Hansson, Hasse; Kagedal, Lennart","GE Healthcare Bio-Sciences AB","Davies Collison Cave Pty Ltd","B01J20/285"
"1998057780","1998057780","","PCT/IL1998/000042","WO1999/003350","Therapeutic substance for use in the treatment of aids and immuno-allergical diseases","STANDARD","1998-01-29","1997-07-18","LAPSED","Kaplan, Eli","New Era Biotech Limited","","A01N63/00"
"1998055455","1998055455","","PCT/CA1998/000008","WO1998/030572","Processes for the preparation of alphagal(1$m(7)4)betagal(1$m(7)4)glc-or","STANDARD","1998-01-06","1997-01-10","LAPSED","Yeske, Robert E.; Verhagen, Robert A.; Mendez, Joaquin Roberto","Synsorb Biotech Inc.","","C07H3/06"
"1998058073","1998058073","","PCT/US1997/023926","WO1998/027420","Gel electrophoresis well-forming and loading-guide comb","STANDARD","1997-12-19","1996-12-19","LAPSED","Steiner, Urs; Lau, Tim O.; Landers, Terry A.","Hoefer Pharmacia Biotech, Inc.","","G01N27/447"
"1998056999","1998056999","729491","PCT/US1997/022902","WO1998/027228","DNA sequencing method","STANDARD","1997-12-15","1996-12-18","CEASED","Duthie, Scott; Sevigny, Pierre; Hultman, Tomas; Vos, Haetmut","Pharmacia Biotech Inc.","Pizzeys Patent and Trade Mark Attorneys Pty Ltd","C12N15/09"
"1998056967","1998056967","","PCT/US1997/022751","WO1998/025545","Stent grafts containing purified submucosa","STANDARD","1997-12-10","1996-12-10","LAPSED","Fearnot, Neal E.; Hiles, Michael C.","Cook Biotech, Inc.","","A61F2/90"
"1998056037","1998056037","743779","PCT/US1997/023006","WO1998/025546","Tubular grafts from purified submucosa","STANDARD","1997-12-10","1996-12-10","EXPIRED","Fearnot, Neal E.; Hiles, Michael C.","Cook Biotech, Inc.; Med Institute, Inc.","Madderns Pty Ltd","A61F2/07"
"1998057542","1998057542","","PCT/EP1997/006803","WO1998/026286","Sandwich assays for collagen type i fragments","STANDARD","1997-12-05","1996-12-09","LAPSED","Rosenquist, Christian; Qvist, Per","Osteometer Biotech AS","","G01N33/53"
"1998052308","1998052308","","PCT/GB1997/003316","WO1998/024759","Metalloproteinase inhibitors","STANDARD","1997-12-02","1996-12-04","LAPSED","Whittaker, Mark; Beckett, Raymond Paul; Spavold, Zoe Marie; Martin, Fionna Mitchell","British Biotech Pharmaceuticals Limited","","C07D409/12"
"1998053684","1998053684","","PCT/US1997/021989","WO1998/024903","Isolation and use of erythroid differentiation and denucleation factors","STANDARD","1997-12-01","1996-12-05","LAPSED","Chau, Raymond Ming Wah","KM Biotech, Inc.","","C12N15/12"
"1998051282","1998051282","","PCT/GB1997/003258","WO1998/023588","Metalloproteinase inhibitors","STANDARD","1997-11-27","1996-11-28","LAPSED","Floyd, Christopher David","British Biotech Pharmaceuticals Limited","","C12N9/99"
"1998054450","1998054450","","PCT/US1997/021084","WO1998/022598","Methods for producing polypeptides in surfactin mutants of bacillus cells","STANDARD","1997-11-18","1996-11-18","LAPSED","Sloma, Alan; Sternberg, David; Adams, Lee F.; Brown, Stephen","Novo Nordisk Biotech, Inc.","","C12N15/09"
"1998050440","1998050440","736031","PCT/CA1997/000866","WO1998/022487","Combinatorial synthesis of carbohydrate libraries","STANDARD","1997-11-14","1996-11-15","CEASED","Hindsgaul, Ole","Synsorb Biotech Inc.","Davies Collison Cave Pty Ltd","C07H1/00"
"1998050438","1998050438","733130","PCT/CA1997/000864","WO1998/021222","1-galactose derivatives","STANDARD","1997-11-14","1996-11-14","CEASED","Hindsgaul, Ole","Synsorb Biotech Inc.","Davies Collison Cave Pty Ltd","C07H15/14"
"1998050436","1998050436","736999","PCT/CA1997/000862","WO1998/021220","Saccharide derivatives","STANDARD","1997-11-14","1996-11-14","CEASED","Hindsgaul, Ole","Synsorb Biotech Inc.","Davies Collison Cave Pty Ltd","C07H15/14"
"1998050437","1998050437","737111","PCT/CA1997/000863","WO1998/021221","1-thiogalactose derivatives","STANDARD","1997-11-14","1996-11-14","CEASED","Hindsgaul, Ole","Synsorb Biotech Inc.","Davies Collison Cave Pty Ltd","C07H15/14"
"1997049584","1997049584","740420","PCT/GB1997/003132","WO1999/025693","Metalloproteinase inhibitors","STANDARD","1997-11-13","1997-11-13","CEASED","Beckett, Raymond Paul; Whittaker, Mark; Miller, Andrew; Martin, Fionna Mitchell","British Biotech Pharmaceuticals Limited","Davies Collison Cave Pty Ltd","C07D213/75"
"1997049387","1997049387","736485","PCT/CA1997/000851","WO1998/021218","Solid support matrices containing a toxin binding oligosaccharide","STANDARD","1997-11-07","1996-11-08","CEASED","Hindsgaul, Ole; Nilsson, Ulf J.","Synsorb Biotech Inc.","Davies Collison Cave Pty Ltd","C07H15/04"
"1998054298","1998054298","","PCT/US1997/020174","WO1998/020136","Glucose oxidases","STANDARD","1997-11-03","1996-11-07","LAPSED","Cherry, Joel R; Berka, Randy M.; Halkier, Torben","Novo Nordisk Biotech, Inc.","","C12N9/04"
"1998051656","1998051656","724443","PCT/US1997/020045","WO1998/020351","Assays using reference microparticles","STANDARD","1997-11-03","1996-11-04","CEASED","Steel, James S.; Bodner, Anne J.; Kochar, Manish S.; Ford, Glen M.; Huff, John P.","Sienna Biotech, Inc","Phillips Ormonde Fitzpatrick","G01N33/543"
"1997045746","1997045746","736563","PCT/JP1997/003798","WO1998/024890","Composition and method for treating a porous article and use thereof","STANDARD","1997-10-21","1996-12-06","CEASED","Echigo, Takashi; Ohno, Ritsuko","SDS Biotech K.K.","Griffith Hack","B27K3/02"
"1997047142","1997047142","713603","PCT/GB1997/002891","WO1998/017655","Metalloproteinase inhibitors","STANDARD","1997-10-20","1996-10-19","CEASED","Beckett, Raymond Paul; Martin, Fionna Mitchell; Miller, Andrew; Todd, Richard Simon; Whittaker, Mark","British Biotech Pharmaceuticals Limited","Davies Collison Cave Pty Ltd","C07D295/18"
"1997045725","1997045725","","PCT/JP1997/003718","WO1999/019259","Weathered hermatypic coral material","STANDARD","1997-10-15","1997-10-15","LAPSED","Yoshizumi, Satoshi; Oda, Toshiharu","Coral Biotech Kabushiki Kaisha","","C02F1/28"
"1998050819","1998050819","738954","PCT/US1997/018820","WO1998/016820","Electrophoresis cassette","STANDARD","1997-10-10","1996-10-11","CEASED","Haven, Kenneth R.; Eriksson, Soren","GE Healthcare Bio-Sciences Corp.","Davies Collison Cave Pty Ltd","G01N27/447"
"1997046080","1997046080","","PCT/US1997/017977","WO1998/014599","Carboxypeptidases from aspergillus oryzae and nucleic acids encoding same","STANDARD","1997-10-03","1996-10-04","LAPSED","Blinkovsky, Alexander; Berka, Randy; Rey, Michael; Golightly, Elizabeth; Klotz, Alan; Mathisen, Thomas Erik; Dambmann, Claus; Brown, Kimberly","Novo Nordisk A/S; Novo Nordisk Biotech, Inc.","","C12N15/09"
"1997045651","1997045651","","PCT/GB1997/002721","WO1998/014473","Colostrinin, and uses thereof","STANDARD","1997-10-03","1996-10-03","LAPSED","Janusz, Marin; Lisowski, Jozef; Dubowska-Inglot, Anna","Georgiades Biotech Limited; Ludwig Hirszfeld Institute of Immunology and Experimental Therapy Polish Academy of Sciences","Phillips Ormonde Fitzpatrick","C07K7/06"
"1997048649","1997048649","727864","PCT/EP1997/005441","WO1998/014583","Recombinant process for preparing a complete malaria antigen, gp190/MSP1","STANDARD","1997-10-02","1996-10-02","EXPIRED","Bujard, Hermann; Tolle, Ralf; Pan, Weiqing","Sumaya Biotech GmbH & Co. KG","Griffith Hack","C12N15/09"
"1997045614","1997045614","","PCT/GB1997/002605","WO1998/013495","Human rantes mutants incapable of aggregate formation","STANDARD","1997-09-24","1996-09-25","LAPSED","Czaplewski, Lloyd George; Hunter, Michael George; Edwards, Richard Mark; Dawson, Keith Martyn","British Biotech Pharmaceuticals Limited","","C12N15/19"
"1997044998","1997044998","725688","PCT/US1997/017142","WO1998/013492","Isolation and use of motoneuronotrophic factors","STANDARD","1997-09-22","1996-09-27","EXPIRED","Chau, Raymond M. W.","Genervon Biopharmaceuticals LLC","Pizzeys Patent and Trade Mark Attorneys Pty Ltd","C12N15/09"
"1997043905","1997043905","","PCT/GB1997/002604","WO1998/011908","Combination therapy for treatment of arthritic diseases","STANDARD","1997-09-18","1996-09-20","LAPSED","Wood, Lars Michael; Laber, David Olum; Wright, Annette","British Biotech Pharmaceuticals Limited","","A61K45/00"
